budget,popularity,revenue,runtime,vote_average
0,51.898,0,112,5.8
0,49.495,0,84,6.042
0,53.667,39500000,95,7.593
0,59.234,0,128,6.941
0,53.749,0,119,6.6
135000000,52.056,467989645,113,6.717
97000000,52.751,619021436,137,7.815
0,51.038,0,108,7.75
0,49.288,0,129,6.782
69000000,71.435,177856751,116,6.099
55000000,60.67,677387716,142,8.48
0,50.972,30156463,130,8.399
0,46.344,0,90,5.5
0,47.843,0,130,7.1
40000000,52.607,359126022,140,6.525
140000000,48.45,268031828,150,5.84
95000000,59.037,226497209,118,6.206
0,50.414,0,73,10.0
0,55.369,0,94,4.683
18500000,53.984,183316455,137,7.923
0,45.238,0,114,7.273
75000000,49.653,0,113,6.614
0,44.589,0,92,5.846
160000000,55.283,529076069,123,6.277
150000000,49.63,665692281,91,6.949
0,39.727,0,130,6.4
0,44.277,0,89,7.0
3000000,47.75,0,91,5.395
0,45.864,0,117,6.12
20000000,49.022,0,83,5.234
0,45.844,0,6,7.35
103000000,54.177,465361176,155,8.205
43000000,56.798,15400000,104,6.3
33000000,57.57,327311859,127,8.366
0,56.773,100130688,106,7.2
24000000,53.264,75634409,76,7.841
145000000,51.031,621537519,102,7.667
0,44.543,0,5,7.299
80000000,56.033,294800000,138,8.197
245000000,53.183,2068223624,136,7.299
0,54.817,0,112,6.753
0,63.894,0,69,4.0
130000000,54.901,403354469,124,6.523
40000000,49.652,125729635,98,5.954
17000000,49.638,130126277,97,7.179
0,58.832,0,105,6.2
75000000,55.783,527068851,87,6.993
0,44.189,0,6,7.419
0,45.191,0,96,6.701
0,47.399,0,106,6.308
150000000,61.665,378858340,121,7.575
45000000,53.009,178262620,83,5.489
1000000,56.73,9423445,102,7.407
200000000,51.061,1349926083,135,7.392
48000000,41.352,20915465,104,4.337
50000000,54.636,155446362,121,6.164
30000000,48.631,140161792,87,6.99
100000000,59.676,230884728,121,7.045
250000000,57.179,1074144248,142,6.386
9900000,44.259,159047649,89,7.0
175000000,52.305,302469017,118,5.763
0,46.627,0,85,6.176
69000000,54.9,533679475,95,7.224
85000000,40.08,363164265,107,6.673
175000000,47.304,529323962,112,7.211
0,50.467,0,138,7.653
0,44.631,0,91,6.1
90000000,52.234,484635760,96,6.714
0,39.119,0,92,7.418
0,50.613,9263009,124,6.9
0,57.583,11710110,120,6.321
750000,44.318,78396,101,5.406
0,46.321,0,87,6.045
127500000,48.75,354248063,82,6.526
40000000,53.646,120654337,139,7.551
50000000,55.307,136536687,101,6.896
0,35.602,0,0,6.9
0,39.184,0,120,7.1
0,39.069,0,99,6.6
0,55.467,0,83,7.584
90000000,62.554,589390539,98,7.18
0,56.638,0,84,6.307
45000000,47.099,131183530,121,6.754
0,48.445,0,0,7.8
150000000,55.798,290061297,111,6.121
0,45.138,0,121,5.0
0,42.676,0,118,7.805
103000000,62.074,362000072,100,6.213
0,45.854,0,85,5.2
15000000,49.987,8804000,118,6.851
0,50.047,0,81,5.384
40000000,49.062,161834276,116,5.979
0,50.303,0,93,6.1
0,48.819,25860000,99,7.982
0,45.481,0,107,6.793
80000000,51.067,273144151,85,7.505
20000000,42.705,0,91,7.5
0,37.351,0,74,4.3
17000000,48.568,341000000,91,7.398
0,47.197,0,20,6.468
0,40.641,0,90,5.0
52000000,51.14,352114312,141,7.966
160000000,48.527,653428261,137,6.89
23000000,48.591,23076711,108,6.938
4000000,53.271,85000000,82,7.2
4000000,44.474,0,110,6.05
0,47.654,0,75,6.906
0,42.397,0,85,5.9
0,54.842,0,81,6.942
0,49.63,0,63,3.0
132000000,54.515,373552094,92,6.513
0,53.565,170000,105,5.792
0,46.894,0,96,6.185
0,43.627,0,79,6.776
0,75.083,0,61,7.583
0,47.568,0,97,6.469
16000000,71.794,73983359,119,7.446
110000000,50.184,712171856,117,6.209
44000000,49.414,300400432,96,6.613
20000000,57.012,75597042,127,6.734
150000000,47.308,603900354,89,6.476
85000000,50.901,286000000,159,7.619
2777000,50.238,33754967,102,7.581
0,37.231,15000000,61,6.509
60000000,56.934,218340595,130,6.592
0,74.473,0,108,7.3
84000000,46.925,275650703,88,6.054
0,63.286,0,75,3.5
150000000,52.817,163712074,114,6.201
79000000,50.417,355692760,94,6.138
13000000,49.449,18704595,102,7.0
128000000,41.639,250397798,85,7.255
0,50.162,0,109,7.04
0,44.184,0,27,6.954
33000000,60.845,39238300,90,6.463
0,47.693,0,95,6.27
0,50.923,16331742,48,6.903
80000000,44.385,155152550,86,6.982
0,46.423,0,79,7.426
24000000,46.168,42105111,102,6.289
0,52.705,0,93,5.888
12000000,48.587,101332962,99,6.688
3749231,41.917,1817696,101,5.929
2500000,46.531,60141683,86,5.833
0,36.052,0,96,5.2
0,42.224,0,89,9.0
0,54.18,0,106,7.319
3700000,49.86,45000000,86,8.069
0,53.274,0,81,4.2
0,46.55,0,108,5.9
3000000,44.1,0,93,5.74
40000000,50.099,458863600,89,6.433
0,50.36,0,115,7.633
76000000,50.64,970761885,98,6.914
8500000,48.214,50300000,118,7.702
0,43.374,0,90,6.242
0,41.365,0,123,5.7
0,34.338,8639684,109,6.624
0,50.311,0,77,7.246
88000000,45.012,244874809,105,5.711
0,34.817,0,90,5.719
0,58.421,0,0,0.0
0,48.589,0,106,5.814
0,43.298,0,90,8.202
22000000,54.322,321365567,195,8.569
176000003,55.335,183987723,127,5.428
4000000,46.474,25343661,87,6.094
35000000,40.911,5769331,179,7.192
0,46.817,0,110,0.0
0,46.864,0,106,5.0
0,42.498,19500000,50,5.727
18000000,55.097,389925971,115,7.923
145000000,45.702,521170825,95,6.87
50000000,72.251,91490353,89,6.516
0,49.208,0,60,6.294
0,36.275,0,93,5.706
0,56.336,0,85,7.3
25000000,45.434,50671850,89,6.0
0,45.927,0,85,4.93
0,46.883,0,119,7.675
0,40.979,0,117,5.729
150000000,46.681,449762638,105,6.963
0,34.752,0,94,4.909
20000000,47.988,131647155,105,6.534
0,58.571,0,97,4.0
40000000,50.491,173930596,109,6.953
3800000,40.338,20109115,89,6.982
0,37.121,0,114,7.161
0,54.626,9100000,108,7.281
0,41.677,37552144,98,7.022
0,71.571,0,95,6.268
0,43.619,0,127,6.568
0,47.635,0,96,6.294
145000000,55.659,694713380,133,7.056
0,41.066,0,107,8.298
185000000,51.803,261119292,128,6.46
40000000,43.684,44937023,151,7.811
0,39.68,0,87,5.553
0,35.67,0,83,6.389
40000000,43.83,127233108,107,6.236
0,39.794,0,92,5.5
0,42.598,780000,148,6.259
50000000,53.073,113244290,92,6.637
135000000,47.174,587204668,98,6.908
95000000,46.512,877244782,88,6.352
4000000,50.915,43143046,132,8.171
0,70.952,0,110,6.1
60000000,50.908,162146076,118,5.931
0,38.096,7168717,100,6.25
6000000,38.841,11336986,83,6.893
0,41.878,0,98,5.97
0,52.56,0,95,5.2
0,30.956,0,112,7.1
150000000,43.074,629443428,92,6.342
0,53.305,0,100,5.328
11500000,59.576,94073028,102,5.903
100000000,44.22,384335608,108,6.162
0,38.372,0,59,7.581
35000000,46.712,326551094,109,7.382
45000000,43.012,376141306,91,6.332
7000000,65.857,34266564,102,7.397
50000000,41.803,16671505,99,6.3
4300000,38.291,0,112,6.767
30000000,52.948,611899420,127,7.465
195000000,38.298,197687603,114,5.809
200000000,48.6,1332698830,152,6.836
123000000,44.942,345823040,104,6.742
0,45.47,0,100,3.5
0,50.244,0,0,0.0
0,58.095,0,83,5.5
0,51.174,0,60,0.0
13000000,42.474,137056262,97,5.989
0,39.006,0,41,7.489
40000000,45.658,61601280,99,6.5
0,47.233,29439,97,6.8
0,44.696,18554927,46,6.729
0,42.307,450255,125,6.9
160000000,48.449,433677183,123,6.359
0,38.371,0,80,7.825
858000,44.893,267447150,70,7.009
0,57.955,0,0,0.0
0,63.442,14493284,109,7.428
18000000,41.573,0,102,6.5
150000000,47.538,682716636,131,7.178
0,43.725,20100000,51,7.056
0,48.013,0,84,5.9
0,51.068,17900000,109,7.573
170000000,48.371,299457024,113,6.549
0,41.479,0,78,6.15
1200000,46.758,103911669,103,7.4
4000000,50.855,87404651,77,7.224
13000000,43.4,122700000,220,7.75
0,39.973,0,9,7.044
4500000,41.018,45352337,103,6.914
50000000,45.646,709827462,131,6.01
0,40.555,0,112,5.7
0,41.254,0,91,5.5
170000000,48.19,404980543,122,7.213
23000000,42.524,112880294,98,6.576
200000000,44.324,0,143,7.222
0,36.887,1019041,101,6.283
0,48.364,0,6,7.1
0,44.833,0,55,7.07
0,40.2,0,125,6.4
3500000,42.154,0,75,7.919
0,40.721,0,126,6.704
0,43.16,19289062,132,8.277
35000000,45.89,0,190,8.114
0,36.199,0,114,7.8
0,45.637,19581369,46,6.661
0,68.845,0,94,5.2
0,50.521,0,83,4.6
145000000,42.21,746921274,93,6.6
0,42.123,1117982,98,5.2
0,40.35,0,87,6.993
80000000,50.9,457731198,110,6.959
0,42.632,0,52,5.375
0,40.591,0,40,7.213
500000,49.423,0,90,5.363
110000000,49.191,337580051,102,6.093
0,68.376,0,100,5.498
0,44.701,709136,97,4.714
0,38.989,1094673,79,7.756
90000000,53.144,137307235,127,6.479
90000000,53.101,263920180,126,7.525
0,48.213,0,104,7.951
0,36.089,0,85,5.372
4500000,40.4,255407969,104,7.619
0,41.008,0,71,5.929
10000000,43.732,18610260,85,5.635
140000000,46.607,370569774,124,6.99
16000000,37.537,78871079,109,8.042
110000000,49.429,296482446,127,6.812
3000000,38.216,22182353,79,7.249
0,48.637,0,92,6.7
69000000,41.003,116471580,105,5.684
0,43.084,0,87,5.857
50000000,49.195,549368315,107,6.397
0,37.154,0,87,5.7
0,36.507,0,94,2.0
19000000,43.294,140705322,89,5.734
0,40.453,0,80,5.2
0,55.238,0,85,4.4
0,41.529,0,99,5.935
0,40.582,0,106,2.0
0,41.425,0,85,5.125
0,46.797,0,95,5.455
0,35.221,0,98,7.1
28000000,48.764,140767956,131,7.767
20000000,40.128,160542536,104,6.677
80000000,44.7,214945591,117,6.676
7000000,49.295,470653000,124,7.653
3000000,46.04,57200000,75,7.19
0,34.497,0,91,4.8
33000000,47.235,244721064,98,7.001
9500000,40.834,107363905,98,6.226
27500000,48.128,0,121,7.333
0,29.432,0,72,0.0
35000000,46.997,5250783,158,7.219
140000000,35.504,449220945,183,6.938
0,38.611,0,122,8.189
5800000,41.45,32589624,112,7.65
62000000,43.207,288175335,143,7.115
0,33.368,0,106,7.363
61000000,60.544,95696996,124,7.082
27000000,48.945,161849455,105,7.183
0,41.456,0,6,7.167
180000000,45.746,809342332,132,7.336
28000000,54.027,41722424,118,7.933
0,44.986,0,98,6.5
0,66.405,0,90,4.729
0,38.583,0,105,4.739
0,37.536,0,88,4.5
0,58.944,0,95,5.0
2600000,43.304,84300000,88,7.102
66000000,41.789,203277636,132,6.381
0,40.03,0,0,0.0
50000000,47.48,200804534,80,5.651
0,37.346,0,92,7.811
0,38.59,0,103,7.414
0,46.176,0,93,5.3
75000000,42.958,351723989,116,7.342
0,39.711,0,30,6.9
125000000,45.203,493214993,106,5.87
0,54.137,0,81,5.7
0,48.055,25775371,110,7.8
250000000,45.193,284139100,132,6.273
90000000,46.951,426505244,124,7.15
26000000,36.789,67918658,100,5.822
0,28.127,0,113,5.714
0,42.934,0,92,7.174
0,55.18,0,93,5.3
0,46.189,0,102,5.831
60720000,38.102,553810228,93,6.371
105000000,41.951,408579038,95,6.06
0,46.629,0,112,4.5
49000000,52.844,104399548,120,6.777
95000000,55.584,214700000,126,6.216
20000000,48.089,246941965,129,6.679
50000000,38.879,226349749,88,6.021
0,36.771,0,100,7.205
0,44.733,0,70,0.0
34000000,46.577,226945087,113,7.454
0,43.538,0,100,6.9
0,43.538,0,100,6.9
37000000,47.257,154026136,125,7.197
0,39.472,0,110,6.698
5000000,43.693,0,74,6.104
25000000,47.492,46835000,145,8.467
150000000,46.589,385680446,127,7.432
60000000,49.684,187436818,170,7.896
0,35.092,0,6,6.533
1200000,56.431,25253888,161,8.48
0,32.876,0,0,0.0
17000000,35.674,63102666,104,6.122
0,35.431,0,98,6.85
2620000,37.715,492000,109,5.967
145000000,41.572,306941670,97,7.361
0,33.927,33748006,108,8.246
0,41.081,2987741,96,5.797
0,40.725,186965409,112,8.013
0,33.349,0,126,7.158
0,43.352,121067,90,5.915
185000000,46.61,566652812,118,6.5
35000000,46.104,81967450,96,5.835
0,37.914,47000000,90,7.4
11000000,37.444,235483004,95,6.559
200000000,49.787,371353001,115,6.037
0,43.7,0,95,5.1
0,40.142,0,105,7.241
0,43.632,18000000,60,6.458
0,42.139,26654184,98,6.694
25000000,46.78,42972994,132,7.029
0,39.37,0,90,4.94
0,40.319,5972942,86,6.749
0,47.134,0,72,7.1
6000000,44.249,181813770,110,7.399
48000000,45.158,0,126,6.585
0,34.311,0,94,4.125
0,40.63,0,81,5.75
108000000,43.691,630600000,141,7.673
31000000,34.287,104384188,99,6.295
0,33.291,0,70,6.1
0,38.753,0,0,0.0
80000000,45.048,484592874,101,6.701
0,34.226,0,78,4.0
97600000,45.759,225508210,153,8.009
98000000,49.193,443280904,130,6.344
40000000,47.043,317375031,108,7.118
20000000,41.011,40618920,93,6.074
160000000,44.081,300257475,132,6.321
0,28.549,0,100,6.25
175000000,45.979,966550600,106,6.858
225000000,34.573,419665568,150,6.611
0,48.038,0,98,6.29
0,37.535,0,96,6.068
0,42.195,0,90,6.396
60000000,37.716,361366633,92,5.802
0,34.05,304106,90,6.993
0,43.911,0,87,6.667
130000000,45.606,321885765,96,6.951
10503445,41.325,0,119,6.167
0,41.273,0,107,5.858
0,41.489,0,90,5.7
150000000,38.492,319713881,103,4.664
3000000,30.092,193908,96,5.409
40000000,53.649,312897920,131,7.851
0,40.986,0,85,7.492
0,32.504,0,33,7.2
0,40.648,0,61,6.513
0,47.1,0,89,6.421
0,35.592,0,77,5.4
150000000,38.769,309979994,98,6.48
35000000,44.166,411348924,126,7.215
0,41.817,0,113,5.6
0,37.385,0,59,6.724
100000000,53.361,425368238,165,8.165
0,38.712,0,101,7.051
30000000,34.591,91709827,123,7.362
5000000,41.156,161000000,106,6.667
20000000,47.101,79114085,129,6.785
12500000,39.402,20416563,94,7.845
0,41.226,0,0,0.0
36000000,44.345,33459416,98,7.141
0,53.859,0,0,6.5
6000000,45.643,51600000,75,6.943
0,43.941,844281,109,6.406
0,41.209,1900000,85,6.145
61000000,48.535,312296056,131,6.726
10000000,36.579,82530552,128,7.268
23000000,43.769,351583407,101,6.925
30000000,40.514,191502426,102,7.034
0,39.489,0,118,7.8
0,42.512,0,106,5.733
0,62.055,3645308,90,6.9
0,44.34,4026709,105,7.152
12000000,39.092,71923560,149,8.085
0,35.175,0,0,0.0
3000000,46.894,500000,106,6.245
0,33.515,0,77,7.5
0,38.393,29900850,104,8.203
0,38.136,0,101,6.1
90000000,47.524,162360636,132,6.411
103000000,37.821,500188435,101,6.486
0,36.991,0,85,5.837
0,37.037,0,36,7.179
190000000,47.619,209154322,130,6.248
15000000,43.812,0,106,7.763
0,41.846,0,125,6.51
150000000,43.947,398479497,126,6.711
0,35.177,0,14,6.361
0,40.344,0,97,7.108
45223,36.862,0,7,7.492
0,41.483,0,105,0.0
40000000,40.52,51070807,93,6.479
10000000,36.811,59217789,90,6.449
9000000,45.017,111928365,104,6.655
0,43.706,0,113,0.0
0,41.3,16400000,52,6.439
20000000,41.436,0,109,6.15
75000000,32.832,55700000,122,6.154
0,31.366,0,127,6.5
15000000,39.546,27500000,97,5.494
0,38.183,0,59,8.0
25000000,40.796,87305549,130,6.235
90000000,40.04,347325802,90,6.699
54000000,37.286,320689294,103,5.892
0,32.55,0,100,6.158
20000000,45.78,29170410,90,6.072
0,37.204,0,106,6.098
0,35.529,1169603,88,6.006
100000000,41.405,30500000,153,7.481
0,36.935,0,96,7.3
10000000,40.976,0,103,5.798
7000000,32.777,92600000,116,8.301
40000000,38.266,130290885,94,5.136
15000000,40.012,14860766,93,6.494
200000000,43.457,336365676,116,6.3
30000000,42.012,80509622,140,6.8
0,44.752,0,110,5.972
2500000,43.806,6341684,99,5.326
100000000,48.104,244819862,99,5.8
28000000,46.295,121616555,127,8.084
0,43.446,0,112,7.094
150000000,47.991,374218673,140,7.696
4000000,46.69,36359037,76,7.106
16000000,47.084,45284974,111,8.321
140000000,35.034,258022233,91,6.422
0,38.335,0,95,6.658
0,42.255,0,89,6.863
0,31.258,0,30,7.226
150000000,45.172,738599701,138,7.038
0,38.084,0,73,5.5
0,42.43,0,22,8.086
6500000,41.284,257047661,99,5.748
300000,45.616,8771757,91,6.693
0,36.944,0,78,7.52
175000000,37.212,381509870,94,6.201
25000000,40.86,149228077,107,6.291
0,32.912,0,98,6.59
60000000,38.153,135039924,147,7.345
0,39.399,10600000,90,7.196
105000000,43.401,142337240,124,6.274
178000000,45.598,370541256,114,7.601
0,29.615,0,71,4.333
50000000,43.38,234989584,113,6.278
12000000,38.67,24829644,87,5.4
38504400,38.934,3310000,118,6.191
20000000,41.809,72258126,108,8.1
0,53.284,0,57,7.0
0,44.203,0,124,7.669
0,37.401,0,23,7.07
80000000,48.698,274470394,103,6.218
35000000,36.296,120072577,150,8.384
15000000,40.589,39100000,118,7.038
0,30.054,0,99,6.417
38000000,40.885,5410749,93,4.541
350000,40.884,1000000,97,8.538
0,37.631,0,84,7.007
0,32.386,0,108,6.618
90000000,42.488,995339117,119,6.8
0,41.535,0,116,7.657
90000000,38.377,146936910,106,5.945
0,32.908,0,91,1.0
3000000,35.054,4000000,100,7.477
0,37.791,4785157,101,7.74
100000000,51.517,394638258,119,7.986
31000000,42.441,300473716,91,7.075
74000000,30.596,311594032,93,6.057
0,41.576,41000000,114,7.504
0,31.855,0,92,5.2
50000000,37.279,69411370,144,7.27
24000000,32.274,0,97,6.27
48000000,48.011,474171806,127,7.84
0,48.542,0,98,6.22
75000000,38.695,791863,138,7.147
30000000,46.214,84872444,122,7.39
0,40.056,14000000,41,6.7
0,36.355,0,96,6.1
85000000,48.103,288747895,139,6.921
160000000,31.035,788680968,131,6.816
200000000,44.248,435000000,109,6.136
150000000,33.586,709709780,143,6.767
15000000,52.717,65774490,88,6.65
0,35.101,0,86,7.5
175000000,40.487,746846894,123,5.908
65000000,42.768,456082343,117,7.171
45000000,34.443,153000000,93,7.197
812000,41.799,1600000,64,7.0
0,33.322,0,97,6.381
0,38.21,5802422,84,6.1
16400000,42.956,235860116,128,8.316
132000000,43.204,603873119,117,6.493
0,30.93,0,80,5.8
47000000,40.34,157887643,92,6.087
0,37.248,0,102,6.88
12000000,36.243,31478826,96,7.918
17000000,33.38,270000000,99,6.869
14000000,42.535,233555708,113,8.01
28000000,40.228,96188903,117,7.118
1900000,51.274,28600000,114,8.163
54000000,45.87,136766062,170,7.424
0,29.928,5728940,105,6.8
0,39.731,0,6,7.3
0,35.482,0,74,5.688
0,32.465,0,72,7.1
155000000,34.549,415686217,113,6.4
0,42.625,0,83,3.2
14000000,31.64,307166834,126,7.601
22000000,37.296,115171795,113,7.684
2017928,46.765,0,50,6.0
4000000,35.834,147748505,93,6.555
20000000,43.181,34560577,96,6.0
140000000,47.079,553799566,151,6.823
135000000,40.381,245724603,107,6.813
0,42.137,0,69,5.9
0,40.444,26745,57,6.545
7000000,34.423,5021219,93,5.274
0,43.709,0,93,6.427
0,36.96,0,54,5.605
0,57.547,0,95,4.0
98616,31.206,0,101,6.0
85000000,44.766,358375603,91,6.953
0,38.881,0,7,6.905
109000000,34.661,133800000,81,5.328
0,33.102,0,108,6.665
0,31.938,0,72,7.9
200000000,37.851,1056057273,133,7.487
30000000,41.454,180906076,111,7.97
6200000,32.911,3600000,100,4.934
550000,34.948,59754601,95,6.39
30000000,37.743,287553595,108,6.217
0,37.154,0,99,6.717
9000000,41.591,44196684,87,6.664
0,36.799,10054356,92,7.772
4000000,44.025,55675257,78,7.293
15000000,42.822,78054825,100,7.567
0,38.383,0,0,0.0
0,35.906,0,97,5.585
175000000,45.165,497409852,163,7.14
0,37.973,0,61,6.292
3000000,40.862,1829804,92,5.44
150000000,37.061,169332978,95,6.884
0,33.387,0,83,7.42
0,33.155,0,119,6.057
0,56.981,0,78,5.5
190000000,34.758,467365246,132,7.332
22000000,41.557,43058898,100,6.943
0,41.363,0,113,8.163
16000000,36.748,107363905,91,6.116
120000000,38.097,347234916,115,6.934
0,44.59,0,93,6.9
0,40.393,0,93,6.854
0,36.861,0,87,5.784
6000000,35.836,24271196,105,6.52
0,42.747,0,98,5.6
43000000,32.963,22957625,117,7.414
0,36.351,10237061,84,7.1
60000000,37.111,39629195,150,7.017
125000000,31.598,626137675,130,7.254
40000000,40.672,109676311,130,8.201
180000000,34.772,356743061,109,5.883
325000,40.415,70274000,91,7.569
0,38.966,20300000,78,6.907
50100000,44.764,153962963,105,6.88
110000000,40.46,228738393,114,5.535
82000000,37.008,190320568,113,6.617
5900000,34.661,33800000,118,7.128
40000000,37.213,204394183,86,6.626
29100000,43.935,0,90,4.2
0,36.353,0,111,7.6
0,30.05,0,93,6.8
185000000,35.948,343471816,122,6.779
15000000,39.143,145000000,84,6.822
39307171,31.746,37070177,120,7.228
0,36.655,0,125,7.372
0,34.591,0,73,8.5
0,37.315,0,86,5.5
105,34.315,94909,97,7.066
60000000,26.932,240797623,96,7.17
0,24.068,0,98,4.6
13000000,56.13,33400000,103,7.78
47000000,46.77,203388186,116,7.582
0,42.099,0,0,3.667
3000000,47.859,5228752,125,7.961
0,33.207,0,93,5.153
170000000,40.212,400062763,125,6.443
44000000,42.993,12342632,113,6.18
9000000,40.015,47969371,147,7.16
0,54.501,0,88,0.0
55000000,31.949,196567262,121,6.973
0,34.779,0,93,4.996
0,25.326,0,66,0.0
135000000,39.993,368871007,94,6.778
10000000,33.687,0,94,5.453
0,37.735,8500000,85,6.997
0,38.132,0,91,4.792
3000000,36.587,4109095,117,5.715
55000000,39.975,300218018,143,7.123
1200000,41.924,80000000,91,6.177
120000000,55.752,286168572,124,6.612
52000000,38.933,903992901,135,8.002
0,34.933,0,99,7.071
93000000,46.775,482860185,105,7.285
150000000,43.322,424988211,129,6.706
10000005,39.972,42776760,113,7.067
10000000,41.82,553171,124,7.955
1500000,35.727,2100000,113,7.3
55000000,36.817,346079773,81,6.933
0,37.752,0,95,6.084
46000000,39.161,341631208,91,5.31
0,34.917,0,89,5.906
12000000,32.564,0,109,6.957
10000000,32.216,4300000,99,7.272
75000000,37.362,508575295,85,6.826
15000000,37.102,19629760,109,8.04
63000000,37.998,189015611,102,6.159
0,28.626,0,89,6.492
0,36.395,0,111,7.931
0,37.45,0,67,0.0
0,28.693,0,104,7.0
60000000,39.961,19892510,108,6.977
70000000,36.693,161025640,120,6.384
200000000,45.799,252442974,114,5.998
13000000,32.941,1784763,91,5.298
0,35.448,0,80,8.184
0,38.632,0,93,6.236
0,35.18,0,48,7.537
20000000,45.831,305937718,113,8.162
0,34.127,0,81,6.2
0,55.194,0,0,3.75
0,32.615,0,102,5.515
0,40.867,4439431,102,7.839
18000000,40.513,57470220,126,6.89
25000000,41.412,118890272,93,6.072
88000000,41.169,160542134,107,5.626
0,39.373,0,96,6.614
0,35.557,0,0,0.0
0,25.245,0,85,5.838
0,33.903,0,81,5.507
0,38.891,0,90,6.029
75000000,37.052,694394724,142,7.191
0,28.988,0,0,2.0
55000000,41.741,231449203,103,6.203
0,35.535,7532911,111,6.622
0,29.177,0,64,1.0
0,29.024,0,95,4.3
0,54.88,0,86,4.7
26500000,40.43,159414369,134,8.342
0,37.155,0,22,6.831
35000000,37.278,75981180,119,6.969
90000000,41.723,142940100,178,7.282
0,34.379,0,74,0.0
150000000,44.273,490719763,140,7.156
20000000,38.365,77912251,122,6.997
0,35.86,0,91,5.495
18000000,39.809,358994850,120,6.698
30000000,32.662,47042000,118,6.87
95000000,53.27,374251247,162,7.435
0,33.196,0,94,4.661
0,29.688,0,100,5.1
40000000,37.06,146661977,122,6.558
